old_id,innovation_old_id,key,value
63235,36401,central_investment_LE2_17,N/A
63237,36401,advertising_promotion_LE2_17,-1317
63239,36511,volume_LE2_17,162
63241,36511,net_sales_LE2_17,22744
63243,36511,contributing_margin_LE2_17,19000
63245,36511,advertising_promotion_LE2_17,-12197
63249,36511,central_investment_LE2_17,N/A
63251,36430,volume_LE2_17,47
63253,36430,net_sales_LE2_17,5599
63257,36430,contributing_margin_LE2_17,N/A
63260,36430,central_investment_LE2_17,N/A
63262,36430,advertising_promotion_LE2_17,-697
63265,36524,volume_LE2_17,97
63268,36524,contributing_margin_LE2_17,5265
63272,36524,central_investment_LE2_17,N/A
63275,36442,volume_LE2_17,132
63277,36442,contributing_margin_LE2_17,19000
63279,36442,net_sales_LE2_17,29605
63281,36442,central_investment_LE2_17,-305
63283,36442,advertising_promotion_LE2_17,-16974
63285,36455,volume_LE2_17,229
63286,36455,net_sales_LE2_17,7097
63289,36455,contributing_margin_LE2_17,N/A
63294,36455,central_investment_LE2_17,N/A
63296,36455,advertising_promotion_LE2_17,-339
63298,36491,volume_LE2_17,91
63300,36491,net_sales_LE2_17,5540
63302,36491,central_investment_LE2_17,-481
63306,36491,advertising_promotion_LE2_17,-3745
63309,36491,contributing_margin_LE2_17,3600
63312,36656,volume_LE2_17,4
63313,36656,net_sales_LE2_17,8231
63316,36656,contributing_margin_LE2_17,N/A
63320,36656,central_investment_LE2_17,-100
63322,36656,advertising_promotion_LE2_17,-2344
63326,36617,volume_LE2_17,76
63328,36617,net_sales_LE2_17,9016
63330,36617,contributing_margin_LE2_17,N/A
63333,36617,central_investment_LE2_17,N/A
63336,36617,advertising_promotion_LE2_17,-735
63341,36519,contributing_margin_LE2_17,4800
63343,36519,volume_LE2_17,26
63345,36519,net_sales_LE2_17,8253
63351,36519,central_investment_LE2_17,-84
63359,36626,volume_LE2_17,264
63360,36626,net_sales_LE2_17,11522
63364,36626,contributing_margin_LE2_17,N/A
63366,36626,central_investment_LE2_17,N/A
63367,36626,advertising_promotion_LE2_17,-2405
63371,36630,volume_LE2_17,654
63373,36630,net_sales_LE2_17,14553
63374,36630,contributing_margin_LE2_17,6005
63376,36630,central_investment_LE2_17,0
63378,36630,advertising_promotion_LE2_17,-4791
63382,36588,volume_LE2_17,58
63383,36588,net_sales_LE2_17,21
63386,36588,contributing_margin_LE2_17,253
63389,36588,central_investment_LE2_17,N/A
63390,36588,advertising_promotion_LE2_17,-6
63394,36519,advertising_promotion_LE2_17,-4949
63396,36497,volume_LE2_17,276
63398,60290,volume_LE2_17,65
63399,60290,net_sales_LE2_17,21210
63402,60290,contributing_margin_LE2_17,N/A
63404,36497,net_sales_LE2_17,21505
63407,60290,advertising_promotion_LE2_17,-3542
63408,60290,central_investment_LE2_17,N/A
63412,36497,contributing_margin_LE2_17,15389
63414,36497,central_investment_LE2_17,-920
63416,36497,advertising_promotion_LE2_17,-8754
63418,36386,volume_LE2_17,236
63419,36386,net_sales_LE2_17,34461
63422,36386,contributing_margin_LE2_17,N/A
63424,36386,central_investment_LE2_17,N/A
63427,36386,advertising_promotion_LE2_17,-12314
63430,36654,volume_LE2_17,86
63432,36654,net_sales_LE2_17,15989
63434,36654,advertising_promotion_LE2_17,-4947
63436,36654,central_investment_LE2_17,N/A
63438,36654,contributing_margin_LE2_17,11400
63446,36432,volume_LE2_17,24
63447,36432,net_sales_LE2_17,7625
63450,36432,contributing_margin_LE2_17,N/A
63452,36432,central_investment_LE2_17,N/A
63454,36432,advertising_promotion_LE2_17,-2873
64457,36588,volume_A15,N/A
64458,36588,net_sales_A15,N/A
64461,36588,contributing_margin_A15,N/A
64463,36588,advertising_promotion_A15,N/A
64465,36588,volume_A16,N/A
64466,36588,net_sales_B17_final,N/A
64470,36588,contributing_margin_B17_final,N/A
64472,36588,advertising_promotion_B17_final,N/A
64474,36588,volume_B17_final,N/A
64475,36588,volume_LE1_17,65
64477,36588,net_sales_LE1_17,24
64480,36588,contributing_margin_LE1_17,0
64482,36588,advertising_promotion_LE1_17,-5
64483,36588,advertising_promotion_A16,N/A
64487,36588,contributing_margin_A16,N/A
64489,36588,net_sales_A16,N/A
64617,36561,volume_LE2_17,
64619,36561,net_sales_LE2_17,
64621,36561,contributing_margin_LE2_17,
64623,36561,central_investment_LE2_17,
64625,36561,advertising_promotion_LE2_17,
64689,36652,volume_LE2_17,N/A
64691,36572,volume_LE2_17,N/A
64694,36456,volume_LE3_17,5
64696,36456,net_sales_LE3_17,273
64698,36456,contributing_margin_LE3_17,185
64700,36456,central_investment_LE3_17,-10
64702,36456,advertising_promotion_LE3_17,-28
64704,36456,central_investment_LE2_17,N/A
64707,36456,central_investment_B18_initial,N/A
64709,36456,contributing_margin_LE2_17,N/A
64711,36456,net_sales_LE2_17,N/A
64713,36456,volume_LE2_17,N/A
64715,36456,advertising_promotion_LE2_17,N/A
64717,36456,volume_B18_initial,2
64719,36456,net_sales_B18_initial,37
64721,36456,contributing_margin_B18_initial,-2
64723,36456,advertising_promotion_B18_initial,-5
64725,36444,volume_LE3_17,52
64727,36444,volume_LE2_17,N/A
64729,36444,net_sales_LE2_17,N/A
64731,36444,central_investment_LE2_17,N/A
64733,36444,advertising_promotion_LE2_17,N/A
64735,36444,contributing_margin_LE2_17,N/A
64738,36444,net_sales_LE3_17,3571
64740,36444,contributing_margin_LE3_17,2721
64742,36444,central_investment_LE3_17,-52
64744,36444,advertising_promotion_LE3_17,-2838
64746,36444,volume_B18_initial,51
64749,36444,contributing_margin_B18_initial,2753
64751,36444,net_sales_B18_initial,3629
64753,36444,central_investment_B18_initial,-21
64755,36444,advertising_promotion_B18_initial,-44
64757,36455,volume_B18_initial,225
64759,36455,net_sales_B18_initial,6946
64761,36455,central_investment_B18_initial,-60
64763,36455,contributing_margin_B18_initial,3312
64765,36455,advertising_promotion_B18_initial,-275
64767,36455,volume_LE3_17,230
64769,36455,net_sales_LE3_17,7165
64771,36455,contributing_margin_LE3_17,3493
64773,36455,advertising_promotion_LE3_17,-262
64776,36455,central_investment_LE3_17,-167
64801,36569,volume_LE2_17,N/A
64803,36569,net_sales_LE2_17,N/A
64805,36569,central_investment_LE2_17,N/A
64807,36569,contributing_margin_LE2_17,N/A
64809,36569,advertising_promotion_LE2_17,N/A
64811,36569,volume_LE3_17,18
64814,36569,net_sales_LE3_17,1267
64817,36569,contributing_margin_LE3_17,925
64820,36569,central_investment_LE3_17,0
64822,36505,volume_LE3_17,76
64824,36505,net_sales_LE3_17,14332
64826,36505,contributing_margin_LE3_17,9528
64828,36505,central_investment_LE3_17,-11697
64831,36569,advertising_promotion_LE3_17,-11
64833,36569,volume_B18_initial,9
64835,36569,central_investment_B18_initial,0
64837,36569,net_sales_B18_initial,714
64839,36569,contributing_margin_B18_initial,530
64841,36569,advertising_promotion_B18_initial,-1
64863,36570,volume_LE2_17,N/A
64865,36570,central_investment_LE2_17,N/A
64867,36570,volume_B18_initial,44
64869,36570,net_sales_LE2_17,N/A
64870,36570,net_sales_B18_initial,1636
64873,36570,contributing_margin_B18_initial,902
64875,36570,central_investment_B18_initial,N/A
64877,36570,advertising_promotion_LE2_17,N/A
64879,36570,advertising_promotion_B18_initial,-107
64881,36570,volume_LE3_17,44
64883,36570,central_investment_LE3_17,-21
64885,36570,advertising_promotion_LE3_17,-106
64888,36570,net_sales_LE3_17,1596
64891,36570,contributing_margin_LE3_17,1097
64901,36443,volume_LE2_17,N/A
64903,36443,net_sales_LE2_17,N/A
64905,36443,contributing_margin_LE2_17,N/A
64907,36443,central_investment_LE2_17,N/A
64909,36443,advertising_promotion_LE2_17,N/A
64911,36443,volume_B18_initial,233
64913,36443,contributing_margin_B18_initial,13585
64915,36443,central_investment_B18_initial,-161
64917,36443,advertising_promotion_B18_initial,-761
64919,36443,net_sales_B18_initial,17203
64921,36443,volume_LE3_17,213
64923,36443,central_investment_LE3_17,-225
64925,36443,advertising_promotion_LE3_17,-462
64928,36443,net_sales_LE3_17,15435
64930,36443,contributing_margin_LE3_17,12308
64936,36436,volume_LE2_17,N/A
64938,36436,central_investment_LE2_17,N/A
64940,36436,advertising_promotion_LE2_17,N/A
64942,36436,volume_LE3_17,20
64944,36436,central_investment_LE3_17,-350
64947,36436,advertising_promotion_LE3_17,-42
64951,36436,volume_B18_initial,30
64953,36436,central_investment_B18_initial,-471
64955,36436,advertising_promotion_B18_initial,-25
64957,36571,central_investment_LE2_17,N/A
64959,36571,central_investment_LE3_17,-207
64962,36571,central_investment_B18_initial,-275
65050,36468,volume_LE2_17,N/A
65052,36468,central_investment_LE2_17,N/A
65054,36468,advertising_promotion_LE2_17,N/A
65071,36577,advertising_promotion_B18_initial,-51
65073,36577,volume_LE3_17,9
65076,36577,net_sales_LE3_17,680
65078,36577,contributing_margin_LE3_17,380
65082,36577,central_investment_LE3_17,-36
65084,36577,advertising_promotion_LE3_17,-1460
65088,36577,volume_B18_initial,6
65090,36577,net_sales_B18_initial,418
65092,36577,contributing_margin_B18_initial,233
65094,36577,central_investment_B18_initial,0
65134,38405,volume_LE3_17,18
65136,38405,net_sales_LE3_17,766
65139,38405,contributing_margin_LE3_17,241
65142,38405,central_investment_LE3_17,-15
65145,38405,advertising_promotion_LE3_17,0
65147,38405,volume_B18_initial,0
65176,65149,volume_B18_initial,19
65178,65149,net_sales_B18_initial,706
65181,65149,contributing_margin_B18_initial,296
65184,65149,central_investment_B18_initial,-20
65186,65149,advertising_promotion_B18_initial,0
65188,65149,advertising_promotion_LE3_17,0
65199,56392,volume_LE3_17,8
65201,56392,net_sales_LE3_17,482
65203,56392,contributing_margin_LE3_17,136
65207,56392,central_investment_LE3_17,-10
65209,56392,volume_B18_initial,6
65212,56392,net_sales_B18_initial,324
65215,56392,contributing_margin_B18_initial,92
65218,56392,central_investment_B18_initial,0
65220,56392,advertising_promotion_B18_initial,-10
65223,56392,advertising_promotion_LE3_17,-15
65226,36599,volume_LE3_17,1
65229,36599,net_sales_LE3_17,35
65231,36599,contributing_margin_LE3_17,11
65235,36599,central_investment_LE3_17,N/A
65237,36599,advertising_promotion_LE3_17,N/A
65239,36599,volume_B18_initial,1
65242,36599,net_sales_B18_initial,36
65245,36599,contributing_margin_B18_initial,12
65248,36599,central_investment_B18_initial,N/A
65250,36599,advertising_promotion_B18_initial,N/A
65252,56414,volume_LE3_17,2
65254,56414,net_sales_LE3_17,47
65257,56414,contributing_margin_LE3_17,16
65260,56414,central_investment_LE3_17,-4
65263,56414,advertising_promotion_LE3_17,-4
65265,56414,volume_B18_initial,3
65268,56414,net_sales_B18_initial,56
65271,56414,contributing_margin_B18_initial,19
65274,56414,central_investment_B18_initial,N/A
65276,56414,advertising_promotion_B18_initial,N/A
65278,36473,volume_LE3_17,3
65280,36473,net_sales_LE3_17,54
65282,36473,contributing_margin_LE3_17,11
65286,36473,central_investment_LE3_17,N/A
65288,36473,advertising_promotion_LE3_17,-4
65290,36473,volume_B18_initial,3
65293,36473,net_sales_B18_initial,50
65296,36473,contributing_margin_B18_initial,9
65299,36473,central_investment_B18_initial,N/A
65301,36473,advertising_promotion_B18_initial,-4
65312,36468,volume_LE3_17,1
65314,36492,central_investment_LE2_17,N/A
65316,36575,central_investment_B18_initial,-240
65318,36492,central_investment_B18_initial,-270
65321,36575,central_investment_LE3_17,-483
65323,36492,central_investment_LE3_17,-290
65325,36575,central_investment_LE2_17,-479
65327,36493,central_investment_LE2_17,N/A
65329,36493,central_investment_LE3_17,-160
65332,36493,central_investment_B18_initial,-260
65345,36468,central_investment_LE3_17,-719
65347,36574,volume_LE2_17,18
65349,36574,volume_LE3_17,19
65351,36574,volume_B18_initial,14
65354,36574,net_sales_LE2_17,2194
65356,36574,contributing_margin_LE2_17,1585
65358,36574,central_investment_LE2_17,N/A
65360,36574,central_investment_LE3_17,N/A
65362,36574,central_investment_B18_initial,N/A
65366,36574,advertising_promotion_LE2_17,N/A
65368,36574,advertising_promotion_LE3_17,N/A
65370,36574,advertising_promotion_B18_initial,N/A
65372,36574,net_sales_LE3_17,2309
65374,36574,net_sales_B18_initial,1638
65376,36574,contributing_margin_LE3_17,1841
65379,36574,contributing_margin_B18_initial,1117
65381,36572,volume_LE3_17,25
65383,36416,volume_LE3_17,2
65386,36416,net_sales_LE3_17,N/A
65389,36416,net_sales_B18_initial,N/A
65392,36416,volume_B18_initial,2
65394,36403,volume_LE3_17,166
65397,36403,volume_B18_initial,180
65400,36403,net_sales_LE3_17,N/A
65404,36572,volume_B18_initial,22
65406,36572,net_sales_LE2_17,1458
65408,36572,net_sales_LE3_17,1442
65410,36572,net_sales_B18_initial,1175
65412,36572,contributing_margin_LE3_17,883
65414,36572,contributing_margin_LE2_17,894
65417,36572,central_investment_B18_initial,N/A
65419,36572,contributing_margin_B18_initial,678
65421,36572,central_investment_LE2_17,N/A
65423,36572,central_investment_LE3_17,N/A
65425,36572,advertising_promotion_LE2_17,N/A
65427,36572,advertising_promotion_LE3_17,N/A
65429,36572,advertising_promotion_B18_initial,N/A
65431,36576,volume_LE2_17,10
65433,36576,volume_LE3_17,10
65435,36576,volume_B18_initial,5
65437,36576,net_sales_LE2_17,738
65439,36576,net_sales_LE3_17,705
65441,36576,net_sales_B18_initial,313
65443,36576,contributing_margin_LE2_17,N/A
65445,36576,contributing_margin_B18_initial,133
65447,36576,central_investment_LE2_17,N/A
65449,36576,central_investment_LE3_17,N/A
65451,36576,central_investment_B18_initial,N/A
65453,36576,advertising_promotion_LE2_17,N/A
65455,36576,advertising_promotion_LE3_17,N/A
65457,36576,advertising_promotion_B18_initial,N/A
65459,36576,contributing_margin_LE3_17,455
65471,36468,advertising_promotion_LE3_17,-161
65481,36468,central_investment_B18_initial,-850
65484,36468,advertising_promotion_B18_initial,-500
65504,36468,volume_B18_initial,10
65511,36505,advertising_promotion_LE3_17,-16638
65513,36505,central_investment_B18_initial,-10000
65515,36505,volume_B18_initial,102
65517,36505,net_sales_B18_initial,18933
65519,36505,contributing_margin_B18_initial,12309
65521,36505,advertising_promotion_B18_initial,-17102
65540,36390,volume_LE2_17,7
65542,36390,net_sales_LE2_17,131
65546,36390,contributing_margin_LE2_17,3
65548,36390,advertising_promotion_LE2_17,-188
65550,36390,volume_LE3_17,7
65552,36390,net_sales_LE3_17,148
65555,36390,contributing_margin_LE3_17,9
65558,36390,central_investment_LE3_17,-335
65560,36390,advertising_promotion_LE3_17,-233
65563,36390,volume_B18_initial,30
65565,36390,central_investment_LE2_17,-283
65568,36390,net_sales_B18_initial,768
65570,36390,contributing_margin_B18_initial,342
65572,36390,central_investment_B18_initial,-293
65574,36390,advertising_promotion_B18_initial,-521
65579,36482,net_sales_B18_initial,233
65581,36482,contributing_margin_B18_initial,728
65588,36511,volume_LE3_17,158
65600,36394,volume_LE3_17,7
65602,36394,net_sales_LE3_17,N/A
65604,36394,contributing_margin_LE3_17,144
65606,36394,central_investment_LE3_17,0
65608,36394,advertising_promotion_LE3_17,N/A
65610,36394,volume_B18_initial,11
65612,36394,contributing_margin_B18_initial,274
65614,36394,net_sales_B18_initial,N/A
65616,36394,central_investment_B18_initial,0
65618,36394,advertising_promotion_B18_initial,N/A
65620,36394,volume_LE2_17,N/A
65622,36394,net_sales_LE2_17,N/A
65624,36394,contributing_margin_LE2_17,N/A
65626,36394,central_investment_LE2_17,N/A
65628,36394,advertising_promotion_LE2_17,N/A
65632,36397,volume_LE2_17,N/A
65634,36397,net_sales_LE2_17,N/A
65636,36397,contributing_margin_LE2_17,N/A
65638,36397,central_investment_LE2_17,N/A
65640,36397,advertising_promotion_LE2_17,N/A
65642,36397,volume_LE3_17,8
65644,36397,net_sales_LE3_17,N/A
65646,36397,central_investment_LE3_17,0
65648,36397,advertising_promotion_LE3_17,-330
65650,36397,volume_B18_initial,5
65652,36397,net_sales_B18_initial,N/A
65654,36397,contributing_margin_B18_initial,504
65656,36397,central_investment_B18_initial,0
65658,36397,advertising_promotion_B18_initial,-324
65660,36397,contributing_margin_LE3_17,724
65662,36561,volume_LE3_17,14
65664,36561,net_sales_LE3_17,N/A
65666,36561,contributing_margin_LE3_17,916
65668,36561,central_investment_LE3_17,0
65670,36561,advertising_promotion_LE3_17,-259
65672,36561,volume_B18_initial,17
65674,36561,net_sales_B18_initial,N/A
65676,36561,contributing_margin_B18_initial,1001
65678,36561,central_investment_B18_initial,0
65680,36561,advertising_promotion_B18_initial,-257
65682,36434,volume_LE3_17,8
65685,36434,net_sales_LE3_17,1326
65688,36434,contributing_margin_LE3_17,-653
65691,36434,central_investment_LE3_17,-929
65694,36434,advertising_promotion_LE3_17,-535
65697,36434,volume_B18_initial,32
65699,36434,net_sales_B18_initial,5163
65702,36434,contributing_margin_B18_initial,2039
65705,36434,central_investment_B18_initial,-1116
65708,36434,advertising_promotion_B18_initial,-1225
65710,36652,volume_B18_initial,11
65712,36652,net_sales_B18_initial,932
65715,36589,advertising_promotion_LE3_17,-120
65717,36589,volume_LE3_17,8
65719,36589,volume_B18_initial,10
65722,36589,central_investment_LE3_17,N/A
65725,36578,volume_LE2_17,108
65727,36578,volume_LE3_17,156
65729,36578,volume_B18_initial,193
65731,36578,net_sales_LE2_17,11
65733,36578,net_sales_LE3_17,15271
65735,36578,net_sales_B18_initial,17733
65737,36578,contributing_margin_LE2_17,9
65739,36578,contributing_margin_LE3_17,11770
65741,36578,contributing_margin_B18_initial,13236
65743,36578,central_investment_LE2_17,N/A
65745,36578,central_investment_LE3_17,-906
65747,36578,central_investment_B18_initial,-634
65749,36578,advertising_promotion_LE2_17,N/A
65751,36578,advertising_promotion_LE3_17,-4395
65753,36578,advertising_promotion_B18_initial,-5821
65798,36541,central_investment_LE2_17,-35
65801,36541,central_investment_LE3_17,-35
65803,36541,central_investment_B18_initial,-100
65816,36491,volume_LE3_17,94
65818,36491,net_sales_LE3_17,5714
65821,36491,contributing_margin_LE3_17,3611
65823,36491,advertising_promotion_LE3_17,-3769
65825,36618,volume_LE2_17,22
65828,36618,net_sales_LE2_17,3183
65830,36618,contributing_margin_LE2_17,2292
65832,36618,central_investment_LE2_17,N/A
65834,36618,advertising_promotion_LE2_17,-327
65836,36618,volume_LE3_17,22
65838,36618,net_sales_LE3_17,3172
65840,36618,contributing_margin_LE3_17,2254
65842,36618,advertising_promotion_LE3_17,-310
65844,36618,volume_B18_initial,28
65846,36618,net_sales_B18_initial,4256
65849,36618,contributing_margin_B18_initial,3206
65851,36618,central_investment_LE3_17,N/A
65853,36618,central_investment_B18_initial,N/A
65855,36618,advertising_promotion_B18_initial,-163
65860,36655,volume_LE2_17,13
65862,36655,net_sales_LE2_17,1476
65864,36655,contributing_margin_LE2_17,964
65866,36655,central_investment_LE2_17,N/A
65868,36655,advertising_promotion_LE2_17,-209
65870,36655,volume_LE3_17,13
65872,36655,net_sales_LE3_17,1464
65874,36655,contributing_margin_LE3_17,954
65876,36655,central_investment_LE3_17,N/A
65878,36655,advertising_promotion_LE3_17,-218
65880,36655,volume_B18_initial,17
65882,36655,net_sales_B18_initial,1884
65884,36655,contributing_margin_B18_initial,1261
65886,36655,central_investment_B18_initial,N/A
65888,36655,advertising_promotion_B18_initial,-174
65890,36622,volume_LE2_17,10
65892,36622,net_sales_LE2_17,3341
65894,36622,contributing_margin_LE2_17,2772
65896,36622,central_investment_LE2_17,N/A
65898,36622,advertising_promotion_LE2_17,-433
65900,36622,volume_LE3_17,11
65902,36622,net_sales_LE3_17,3569
65904,36622,contributing_margin_LE3_17,2941
65906,36622,central_investment_LE3_17,N/A
65908,36622,advertising_promotion_LE3_17,-386
65910,36622,volume_B18_initial,15
65912,36622,net_sales_B18_initial,5108
65914,36622,contributing_margin_B18_initial,4248
65916,36622,central_investment_B18_initial,N/A
65918,36622,advertising_promotion_B18_initial,-74
65920,36640,volume_LE2_17,126
65922,36640,net_sales_LE2_17,2791
65924,36640,contributing_margin_LE2_17,1081
65926,36640,central_investment_LE2_17,N/A
65928,36640,advertising_promotion_LE2_17,-1217
65930,36640,volume_LE3_17,130
65932,36640,net_sales_LE3_17,2814
65934,36640,contributing_margin_LE3_17,1027
65936,36640,central_investment_LE3_17,N/A
65938,36640,advertising_promotion_LE3_17,-1309
65940,36640,volume_B18_initial,179
65942,36640,net_sales_B18_initial,3860
65944,36640,contributing_margin_B18_initial,1375
65946,36640,central_investment_B18_initial,N/A
65948,36640,advertising_promotion_B18_initial,-1238
65951,36491,volume_B18_initial,101
65953,36491,net_sales_B18_initial,6022
65955,36491,contributing_margin_B18_initial,3905
65957,36491,central_investment_B18_initial,-441
65959,36491,advertising_promotion_B18_initial,-2215
65962,36471,central_investment_LE3_17,-1453
65964,36471,central_investment_LE2_17,-1051
65967,36471,advertising_promotion_LE2_17,0
65969,36471,advertising_promotion_LE3_17,0
65971,36471,volume_LE2_17,0
65973,36471,volume_LE3_17,0
65975,36471,volume_B18_initial,0
65977,36396,volume_LE2_17,1
65979,36396,net_sales_LE2_17,1476
65981,36396,contributing_margin_LE2_17,1038
65983,36396,central_investment_LE2_17,N/A
65985,36396,advertising_promotion_LE2_17,N/A
65987,36396,volume_LE3_17,1
65989,36396,net_sales_LE3_17,1166
65991,36396,contributing_margin_LE3_17,820
65993,36396,central_investment_LE3_17,N/A
65995,36396,advertising_promotion_LE3_17,N/A
65997,36396,volume_B18_initial,1
65999,36396,net_sales_B18_initial,2112
66001,36396,contributing_margin_B18_initial,1010
66003,36396,central_investment_B18_initial,N/A
66005,36396,advertising_promotion_B18_initial,N/A
66007,36509,volume_LE2_17,4
66009,36509,net_sales_LE2_17,315
66011,36509,contributing_margin_LE2_17,170
66016,36509,central_investment_LE2_17,N/A
66018,36509,advertising_promotion_LE2_17,-322
66020,36509,volume_LE3_17,4
66022,36509,net_sales_LE3_17,306
66024,36509,contributing_margin_LE3_17,162
66026,36509,central_investment_LE3_17,N/A
66028,36509,advertising_promotion_LE3_17,-251
66030,36509,volume_B18_initial,4
66032,36509,net_sales_B18_initial,317
66034,36509,contributing_margin_B18_initial,170
66036,36509,central_investment_B18_initial,N/A
66038,36509,advertising_promotion_B18_initial,-108
66044,36614,volume_LE3_17,1
66046,36614,volume_B18_initial,1
66048,36614,central_investment_B18_initial,N/A
66051,36614,volume_LE2_17,1
66055,36659,net_sales_LE3_17,1687
66059,36602,central_investment_LE3_17,-21
66061,36602,advertising_promotion_LE3_17,-7
66063,36602,advertising_promotion_B18_initial,-34
66067,65530,central_investment_A16,0
66071,36491,central_investment_LE3_17,-458
66073,36489,volume_LE2_17,43
66075,36489,volume_LE3_17,51
66078,36489,volume_B18_initial,57
66080,36489,net_sales_LE2_17,3145
66082,36489,net_sales_LE3_17,3763
66084,36489,net_sales_B18_initial,4052
66086,36489,contributing_margin_LE2_17,2132
66088,36489,contributing_margin_LE3_17,2561
66090,36489,contributing_margin_B18_initial,2622
66093,36489,advertising_promotion_LE2_17,-2371
66095,36489,advertising_promotion_LE3_17,-2496
66097,36489,advertising_promotion_B18_initial,-2364
66099,36489,central_investment_LE2_17,-464
66101,36489,central_investment_LE3_17,-452
66118,65530,central_investment_B17_final,-54
66123,65530,central_investment_LE3_17,-54
66140,36475,volume_LE3_17,2
66143,36475,net_sales_LE3_17,39
66145,36475,contributing_margin_LE3_17,14
66149,36475,central_investment_LE3_17,N/A
66151,36475,advertising_promotion_LE3_17,-4
66153,36475,volume_B18_initial,2
66156,36475,net_sales_B18_initial,35
66159,36475,contributing_margin_B18_initial,13
66162,36475,central_investment_B18_initial,N/A
66164,36475,advertising_promotion_B18_initial,N/A
66172,36506,volume_LE2_17,0
66174,36506,net_sales_LE2_17,691
66177,36506,contributing_margin_LE2_17,584
66179,36506,central_investment_LE2_17,N/A
66181,36506,advertising_promotion_LE2_17,N/A
66183,36506,volume_LE3_17,0
66185,36506,net_sales_LE3_17,484
66187,36506,contributing_margin_LE3_17,409
66189,36506,central_investment_LE3_17,N/A
66191,36506,advertising_promotion_LE3_17,N/A
66193,36506,volume_B18_initial,0
66195,36506,net_sales_B18_initial,307
66197,36506,contributing_margin_B18_initial,177
66199,36506,central_investment_B18_initial,N/A
66201,36506,advertising_promotion_B18_initial,N/A
66226,38352,volume_LE3_17,2
66228,38352,net_sales_LE3_17,88
66231,38352,contributing_margin_LE3_17,46
66233,38352,central_investment_LE3_17,-4
66236,38352,volume_B18_initial,2
66239,38352,net_sales_B18_initial,68
66242,38352,contributing_margin_B18_initial,33
66245,38352,central_investment_B18_initial,N/A
66247,38352,advertising_promotion_B18_initial,N/A
66249,38352,advertising_promotion_LE3_17,N/A
66252,36476,volume_LE3_17,0
66254,36476,net_sales_LE3_17,7
66257,36476,contributing_margin_LE3_17,2
66260,36476,central_investment_LE3_17,0
66262,36476,advertising_promotion_LE3_17,0
66264,36476,volume_B18_initial,0
66266,36476,net_sales_B18_initial,0
66268,36476,contributing_margin_B18_initial,0
66270,36476,central_investment_B18_initial,0
66272,36476,advertising_promotion_B18_initial,0
66274,36502,volume_LE2_17,N/A
66276,36502,net_sales_LE2_17,N/A
66278,36502,contributing_margin_LE2_17,N/A
66280,36502,central_investment_LE2_17,N/A
66282,36502,advertising_promotion_LE2_17,N/A
66284,36502,volume_LE3_17,3
66287,36502,net_sales_LE3_17,63
66290,36502,contributing_margin_LE3_17,21
66293,36502,central_investment_LE3_17,-10
66295,36502,advertising_promotion_LE3_17,0
66297,36502,volume_B18_initial,3
66300,36502,net_sales_B18_initial,58
66303,36502,contributing_margin_B18_initial,19
66306,36502,central_investment_B18_initial,0
66308,36502,advertising_promotion_B18_initial,0
66346,66322,volume_LE3_17,1
66349,66322,net_sales_LE3_17,22
66352,66322,contributing_margin_LE3_17,7
66355,66322,central_investment_LE3_17,-5
66357,66322,advertising_promotion_LE3_17,0
66359,66322,volume_B18_initial,2
66362,66322,net_sales_B18_initial,46
66365,66322,contributing_margin_B18_initial,17
66368,66322,central_investment_B18_initial,0
66370,66322,advertising_promotion_B18_initial,0
66382,65149,volume_LE3_17,0
66384,65149,net_sales_LE3_17,0
66385,65149,contributing_margin_LE3_17,0
66388,65149,central_investment_LE3_17,0
66400,38405,net_sales_B18_initial,0
66402,38405,contributing_margin_B18_initial,0
66404,38405,central_investment_B18_initial,0
66406,38405,advertising_promotion_B18_initial,0
66412,36521,volume_LE2_17,5
66414,36521,net_sales_LE2_17,2605
66416,36521,contributing_margin_LE2_17,2259
66418,36521,central_investment_LE2_17,N/A
66420,36521,advertising_promotion_LE2_17,-83
66424,36521,volume_LE3_17,4
66426,36521,net_sales_LE3_17,2129
66428,36521,contributing_margin_LE3_17,1846
66430,36521,central_investment_LE3_17,N/A
66432,36521,advertising_promotion_LE3_17,-83
66434,36521,volume_B18_initial,5
66436,36521,net_sales_B18_initial,2534
66438,36521,contributing_margin_B18_initial,2198
66440,36521,central_investment_B18_initial,N/A
66442,36521,advertising_promotion_B18_initial,-218
66446,36472,volume_LE3_17,12
66448,36472,net_sales_LE3_17,778
66452,36472,contributing_margin_LE3_17,511
66455,36472,central_investment_LE3_17,-30
66458,36472,advertising_promotion_LE3_17,-105
66460,36472,volume_B18_initial,12
66463,36472,net_sales_B18_initial,793
66466,36472,contributing_margin_B18_initial,500
66468,36520,volume_LE2_17,1
66470,36520,net_sales_LE2_17,290
66473,36520,contributing_margin_LE2_17,231
66475,36520,central_investment_LE2_17,N/A
66477,36472,central_investment_B18_initial,-15
66479,36520,advertising_promotion_LE2_17,-18
66481,36520,volume_LE3_17,1
66483,36520,net_sales_LE3_17,228
66485,36520,contributing_margin_LE3_17,181
66487,36520,central_investment_LE3_17,N/A
66489,36520,advertising_promotion_LE3_17,-18
66491,36520,volume_B18_initial,1
66493,36520,net_sales_B18_initial,212
66495,36520,contributing_margin_B18_initial,168
66497,36520,central_investment_B18_initial,N/A
66499,36472,advertising_promotion_B18_initial,-75
