old_id,innovation_old_id,user_old_id,role,right
108879,80061,335,,read
108880,36580,335,,read
108881,36588,942,team_leader,write
108882,84520,942,contact,write
108883,36451,942,team_leader,write
108884,36450,942,team_leader,write
108885,75907,942,,write
108886,36515,564,contact,write
108887,36516,564,team_leader,write
108888,79330,564,,read
108889,59493,564,contact,write
108890,36589,877,financial_leader,write
108891,70328,877,financial_leader,write
108892,36403,877,financial_leader,write
108893,82574,877,financial_leader,write
108894,36421,877,financial_leader,write
108895,58784,877,financial_leader,write
108896,36416,877,financial_leader,write
108897,36590,1306,entity_leader,write
108898,86478,1306,entity_leader,write
108899,36595,1306,entity_leader,write
108900,37295,1306,entity_leader,write
108901,36408,1306,entity_leader,write
108902,58678,1306,entity_leader,write
108903,36646,1306,entity_leader,write
108904,36406,1306,entity_leader,write
108905,37230,1306,entity_leader,write
108906,36423,1306,entity_leader,write
108907,81107,1306,entity_leader,write
108908,36591,1306,entity_leader,write
108909,36405,1306,entity_leader,write
108910,36448,1306,entity_leader,write
108911,36447,1306,entity_leader,write
108912,36592,1306,entity_leader,write
108913,36594,1306,entity_leader,write
108914,81101,1306,entity_leader,write
108915,37269,1306,entity_leader,write
108916,86494,1306,entity_leader,write
108917,82600,1306,entity_leader,write
108918,36402,1306,entity_leader,write
108919,36412,1306,entity_leader,write
108920,36419,1306,entity_leader,write
108921,36410,1306,entity_leader,write
108922,36424,1306,entity_leader,write
108923,36401,1306,entity_leader,write
108924,36596,1306,entity_leader,write
108925,36420,1306,entity_leader,write
108926,36407,1306,entity_leader,write
108927,57159,1306,entity_leader,write
108928,89341,1306,entity_leader,write
108929,36429,1306,entity_leader,write
108930,36413,1306,entity_leader,write
108931,36422,1306,entity_leader,write
108932,36415,1306,entity_leader,write
108933,36404,1306,entity_leader,write
108934,36414,1306,entity_leader,write
108935,36411,1306,entity_leader,write
108936,36409,1306,entity_leader,write
108937,36425,1306,entity_leader,write
108938,36417,1306,entity_leader,write
108939,89056,1306,entity_leader,write
108940,37282,1306,entity_leader,write
108941,36449,1306,entity_leader,write
108942,36593,1306,entity_leader,write
108943,36597,1306,entity_leader,write
108944,36427,1306,entity_leader,write
108945,36418,1306,entity_leader,write
108946,57224,1306,entity_leader,write
108947,88971,1306,entity_leader,write
108948,36428,1306,entity_leader,write
108949,36426,1306,entity_leader,write
108950,89259,1306,entity_leader,write
108951,36574,980,financial_leader,write
108952,36471,980,financial_leader,write
108953,36493,980,financial_leader,write
108954,36572,980,financial_leader,write
108955,36391,980,financial_leader,write
108956,36573,980,financial_leader,write
108957,36492,980,financial_leader,write
108958,36576,980,financial_leader,write
108959,79306,980,financial_leader,write
108960,36578,980,financial_leader,write
108961,94087,980,financial_leader,write
108962,36390,980,financial_leader,write
108963,36575,980,financial_leader,write
108964,36468,980,financial_leader,write
108965,36397,980,financial_leader,write
108966,36394,980,financial_leader,write
108967,36561,980,financial_leader,write
108968,36525,980,financial_leader,write
108969,101156,980,financial_leader,write
108970,36436,980,financial_leader,write
108971,36444,980,financial_leader,write
108972,101276,980,financial_leader,write
108973,36455,980,financial_leader,write
108974,36570,980,financial_leader,write
108975,36443,980,financial_leader,write
108976,36456,980,financial_leader,write
108977,79314,980,financial_leader,write
108978,101486,980,financial_leader,write
108979,36569,980,financial_leader,write
108980,101197,980,financial_leader,write
108981,36571,980,financial_leader,write
108982,36577,980,financial_leader,write
108983,79696,980,financial_leader,write
108984,80061,980,financial_leader,write
108985,36580,980,financial_leader,write
108986,36636,338,maker,read
108987,36539,338,maker,read
108988,36446,338,contact,write
108989,36513,338,contact,write
108990,36641,338,contact,write
108991,36643,338,contact,write
108992,36621,338,maker,read
108993,36650,338,maker,read
108994,36647,338,maker,read
108995,36499,626,entity_leader,write
108996,36500,626,entity_leader,write
108997,36496,626,entity_leader,write
108998,36585,626,entity_leader,write
108999,36497,626,entity_leader,write
109000,36558,626,entity_leader,write
109001,36526,626,entity_leader,write
109002,36498,626,entity_leader,write
109003,36494,626,entity_leader,write
109004,65770,626,contact,write
109005,36495,626,entity_leader,write
109006,36447,558,contact,write
109007,36402,558,contact,write
109008,36412,558,contact,write
109009,36452,555,contact,write
109010,36649,555,entity_leader,write
109011,85343,555,entity_leader,write
109012,36582,555,contact,write
109013,36464,555,contact,write
109014,36463,555,entity_leader,write
109015,85349,555,entity_leader,write
109016,36588,665,team_leader,write
109017,84520,665,team_leader,write
109018,36451,665,team_leader,write
109019,36450,665,team_leader,write
109020,75907,665,team_leader,write
109021,36654,339,team_leader,write
109022,79352,339,team_leader,write
109023,69929,339,team_leader,write
109024,36440,339,,read
109025,94633,339,,read
109026,94683,339,,read
109027,36491,339,,read
109028,94658,339,,read
109029,36489,339,,read
109030,94587,339,,read
109031,94609,339,,read
109032,36600,339,,read
109033,94704,339,,read
109034,36430,339,,read
109035,36488,339,,read
109036,36441,339,,read
109037,36487,339,,read
109038,36603,339,,read
109039,36486,339,,read
109040,36490,339,,read
109041,79322,339,,read
109042,36392,339,,read
109043,36437,339,team_leader,write
109044,36438,339,team_leader,write
109045,36439,339,team_leader,write
109046,36387,339,,read
109047,36388,339,,read
109048,36389,339,,read
109049,62932,339,,read
109050,67506,339,,read
109051,68325,339,,read
109052,36648,339,,read
109053,62666,339,,read
109054,36615,339,,read
109055,59899,339,,read
109056,36435,339,team_leader,write
109057,36395,339,team_leader,write
109058,36393,339,,read
109059,67672,339,team_leader,write
109060,59469,339,team_leader,write
109061,36386,339,team_leader,write
109062,36433,339,team_leader,write
109063,36465,339,team_leader,write
109064,36432,339,team_leader,write
109065,36467,339,team_leader,write
109066,36466,339,team_leader,write
109067,36551,529,contact,write
109068,36590,535,entity_leader,write
109069,86478,535,entity_leader,write
109070,36595,535,entity_leader,write
109071,37295,535,contact,write
109072,36408,535,entity_leader,write
109073,58678,535,entity_leader,write
109074,36646,535,entity_leader,write
109075,36406,535,entity_leader,write
109076,37230,535,entity_leader,write
109077,36423,535,entity_leader,write
109078,81107,535,entity_leader,write
109079,36591,535,entity_leader,write
109080,36405,535,entity_leader,write
109081,36448,535,entity_leader,write
109082,36447,535,entity_leader,write
109083,36592,535,entity_leader,write
109084,36594,535,entity_leader,write
109085,81101,535,entity_leader,write
109086,37269,535,entity_leader,write
109087,86494,535,entity_leader,write
109088,82600,535,contact,write
109089,36402,535,entity_leader,write
109090,36412,535,entity_leader,write
109091,36419,535,entity_leader,write
109092,36410,535,entity_leader,write
109093,36424,535,contact,write
109094,36401,535,entity_leader,write
109095,36596,535,entity_leader,write
109096,36420,535,entity_leader,write
109097,36407,535,entity_leader,write
109098,57159,535,entity_leader,write
109099,89341,535,entity_leader,write
109100,36429,535,entity_leader,write
109101,36413,535,entity_leader,write
109102,36422,535,entity_leader,write
109103,36415,535,entity_leader,write
109104,36404,535,entity_leader,write
109105,36414,535,entity_leader,write
109106,36411,535,entity_leader,write
109107,36409,535,entity_leader,write
109108,36425,535,entity_leader,write
109109,36417,535,entity_leader,write
109110,89056,535,entity_leader,write
109111,37282,535,entity_leader,write
109112,36449,535,entity_leader,write
109113,36593,535,entity_leader,write
109114,36597,535,entity_leader,write
109115,36427,535,entity_leader,write
109116,36418,535,entity_leader,write
109117,57224,535,entity_leader,write
109118,88971,535,entity_leader,write
109119,36428,535,contact,write
109120,36426,535,entity_leader,write
109121,89259,535,entity_leader,write
109122,36520,340,,read
109123,57827,340,,read
109124,36655,340,,read
109125,36622,340,,read
109126,36619,340,,read
109127,84783,340,,read
109128,36606,340,,read
109129,36511,340,,read
109130,36607,340,,read
109131,36618,340,,read
109132,36640,340,,read
109133,36605,340,,read
109134,36620,340,,read
109135,36507,340,,read
109136,36614,340,contact,write
109137,36396,340,contact,write
109138,36506,340,contact,write
109139,58101,340,contact,write
109140,36474,340,,read
109141,36481,340,,read
109142,94787,340,,read
109143,36480,340,,read
109144,36483,340,,read
109145,36608,340,,read
109146,36613,340,,read
109147,36604,340,,read
109148,84890,340,,read
109149,84865,340,,read
109150,36611,340,,read
109151,36610,340,,read
109152,36609,340,,read
109153,100797,340,,read
109154,80974,340,,read
109155,36512,340,,read
109156,36514,340,,read
109157,36601,340,,read
109158,36521,340,,read
109159,36509,340,,read
109160,36654,1326,financial_leader,write
109161,79352,1326,financial_leader,write
109162,69929,1326,financial_leader,write
109163,36440,1326,financial_leader,write
109164,94633,1326,financial_leader,write
109165,94683,1326,financial_leader,write
109166,36491,1326,financial_leader,write
109167,94658,1326,financial_leader,write
109168,36489,1326,financial_leader,write
109169,94587,1326,financial_leader,write
109170,94609,1326,financial_leader,write
109171,36600,1326,financial_leader,write
109172,94704,1326,financial_leader,write
109173,36430,1326,financial_leader,write
109174,36488,1326,financial_leader,write
109175,36441,1326,financial_leader,write
109176,36487,1326,financial_leader,write
109177,36603,1326,financial_leader,write
109178,36486,1326,financial_leader,write
109179,36490,1326,financial_leader,write
109180,79322,1326,financial_leader,write
109181,36392,1326,financial_leader,write
109182,36437,1326,financial_leader,write
109183,36438,1326,financial_leader,write
109184,36439,1326,financial_leader,write
109185,36387,1326,financial_leader,write
109186,36388,1326,financial_leader,write
109187,36389,1326,financial_leader,write
109188,62932,1326,financial_leader,write
109189,67506,1326,financial_leader,write
109190,68325,1326,financial_leader,write
109191,36648,1326,financial_leader,write
109192,62666,1326,financial_leader,write
109193,36615,1326,financial_leader,write
109194,59899,1326,financial_leader,write
109195,36435,1326,financial_leader,write
109196,36395,1326,financial_leader,write
109197,36393,1326,financial_leader,write
109198,67672,1326,financial_leader,write
109199,59469,1326,financial_leader,write
109200,36386,1326,financial_leader,write
109201,36433,1326,financial_leader,write
109202,36465,1326,financial_leader,write
109203,36432,1326,financial_leader,write
109204,36467,1326,financial_leader,write
109205,36466,1326,financial_leader,write
109206,36574,342,,read
109207,36471,342,,read
109208,36493,342,,read
109209,36572,342,,read
109210,36391,342,,read
109211,36573,342,,read
109212,36492,342,,read
109213,36576,342,,read
109214,79306,342,,read
109215,36578,342,,read
109216,94087,342,,read
109217,36390,342,,read
109218,36575,342,,read
109219,36468,342,,read
109220,36397,342,,read
109221,36394,342,,read
109222,36561,342,,read
109223,36525,342,,read
109224,101156,342,contact,write
109225,36436,342,contact,write
109226,36444,342,contact,write
109227,101276,342,,read
109228,36455,342,team_leader,write
109229,36570,342,team_leader,write
109230,36443,342,contact,write
109231,36456,342,contact,write
109232,79314,342,contact,write
109233,101486,342,,read
109234,36569,342,contact,write
109235,101197,342,contact,write
109236,36571,342,team_leader,write
109237,36577,342,,read
109238,79696,342,,read
109239,80061,342,team_leader,write
109240,36580,342,,read
109241,36505,724,contact,write
109242,65530,439,entity_leader,write
109243,36442,439,entity_leader,write
109244,36399,439,entity_leader,write
109245,36660,439,entity_leader,write
109246,36651,439,entity_leader,write
109247,36400,439,entity_leader,write
109248,75968,439,entity_leader,write
109249,36652,439,entity_leader,write
109250,65530,805,entity_leader,write
109251,36442,805,entity_leader,write
109252,36399,805,entity_leader,write
109253,36660,805,entity_leader,write
109254,36651,805,entity_leader,write
109255,36400,805,entity_leader,write
109256,75968,805,entity_leader,write
109257,36652,805,entity_leader,write
109258,36505,345,entity_leader,write
109259,36574,346,,read
109260,36471,346,,read
109261,36493,346,,read
109262,36572,346,,read
109263,36391,346,,read
109264,36573,346,,read
109265,36492,346,,read
109266,36576,346,,read
109267,79306,346,,read
109268,36578,346,,read
109269,94087,346,,read
109270,36390,346,,read
109271,36575,346,,read
109272,36468,346,,read
109273,36397,346,,read
109274,36394,346,,read
109275,36561,346,,read
109276,36525,346,,read
109277,101156,346,,read
109278,36436,346,team_leader,write
109279,36444,346,team_leader,write
109280,101276,346,,read
109281,36455,346,team_leader,write
109282,36570,346,team_leader,write
109283,36443,346,team_leader,write
109284,36456,346,team_leader,write
109285,79314,346,team_leader,write
109286,101486,346,,read
109287,36569,346,team_leader,write
109288,101197,346,,read
109289,36571,346,team_leader,write
109290,36577,346,,read
109291,79696,346,,read
109292,80061,346,team_leader,write
109293,36580,346,,read
109294,36452,772,entity_leader,write
109295,36649,772,entity_leader,write
109296,85343,772,contact,write
109297,36582,772,entity_leader,write
109298,36464,772,entity_leader,write
109299,36463,772,entity_leader,write
109300,85349,772,contact,write
109301,36552,347,entity_leader,write
109302,36458,347,entity_leader,write
109303,36459,347,entity_leader,write
109304,36462,347,entity_leader,write
109305,36555,347,entity_leader,write
109306,36553,347,entity_leader,write
109307,36554,347,contact,write
109308,36562,347,entity_leader,write
109309,36523,347,entity_leader,write
109310,36656,347,entity_leader,write
109311,36536,347,entity_leader,write
109312,36532,347,entity_leader,write
109313,36519,347,entity_leader,write
109314,36531,347,contact,write
109315,68390,347,contact,write
109316,36537,347,entity_leader,write
109317,36378,347,entity_leader,write
109318,36377,347,entity_leader,write
109319,36563,347,entity_leader,write
109320,66218,347,entity_leader,write
109321,67334,347,entity_leader,write
109322,36454,347,entity_leader,write
109323,36385,347,entity_leader,write
109324,36535,347,entity_leader,write
109325,67379,347,entity_leader,write
109326,36534,347,entity_leader,write
109327,36375,347,entity_leader,write
109328,36564,347,entity_leader,write
109329,36567,347,entity_leader,write
109330,36461,347,entity_leader,write
109331,36457,347,entity_leader,write
109332,80169,347,entity_leader,write
109333,36566,347,contact,write
109334,36568,347,entity_leader,write
109335,72346,347,entity_leader,write
109336,36574,348,team_leader,write
109337,36471,348,team_leader,write
109338,36493,348,team_leader,write
109339,36572,348,team_leader,write
109340,36391,348,team_leader,write
109341,36573,348,team_leader,write
109342,36492,348,team_leader,write
109343,36576,348,team_leader,write
109344,79306,348,team_leader,write
109345,36578,348,team_leader,write
109346,94087,348,team_leader,write
109347,36390,348,team_leader,write
109348,36575,348,team_leader,write
109349,36468,348,,read
109350,36397,348,,read
109351,36394,348,,read
109352,36561,348,,read
109353,36525,348,,read
109354,101156,348,,read
109355,36436,348,,read
109356,36444,348,,read
109357,101276,348,,read
109358,36455,348,,read
109359,36570,348,,read
109360,36443,348,,read
109361,36456,348,,read
109362,79314,348,,read
109363,101486,348,,read
109364,36569,348,,read
109365,101197,348,,read
109366,36571,348,,read
109367,36577,348,team_leader,write
109368,79696,348,,read
109369,80061,348,,read
109370,36580,348,,read
109371,36505,349,entity_leader,write
109372,65530,769,financial_leader,write
109373,36442,769,financial_leader,write
109374,36399,769,financial_leader,write
109375,36660,769,financial_leader,write
109376,36651,769,financial_leader,write
109377,36400,769,financial_leader,write
109378,75968,769,financial_leader,write
109379,36652,769,financial_leader,write
109380,36520,918,financial_leader,write
109381,57827,918,financial_leader,write
109382,36655,918,financial_leader,write
109383,36622,918,financial_leader,write
109384,36619,918,financial_leader,write
109385,84783,918,financial_leader,write
109386,36606,918,financial_leader,write
109387,36511,918,financial_leader,write
109388,36607,918,financial_leader,write
109389,36618,918,financial_leader,write
109390,36640,918,financial_leader,write
109391,36605,918,financial_leader,write
109392,36620,918,financial_leader,write
109393,36507,918,financial_leader,write
109394,36614,918,financial_leader,write
109395,36396,918,financial_leader,write
109396,36506,918,financial_leader,write
109397,58101,918,financial_leader,write
109398,36474,918,financial_leader,write
109399,36481,918,financial_leader,write
109400,94787,918,financial_leader,write
109401,36480,918,financial_leader,write
109402,36483,918,financial_leader,write
109403,36608,918,financial_leader,write
109404,36613,918,financial_leader,write
109405,36604,918,financial_leader,write
109406,84890,918,financial_leader,write
109407,84865,918,financial_leader,write
109408,36611,918,financial_leader,write
109409,36610,918,financial_leader,write
109410,36609,918,financial_leader,write
109411,100797,918,financial_leader,write
109412,80974,918,financial_leader,write
109413,36512,918,financial_leader,write
109414,36514,918,financial_leader,write
109415,36601,918,financial_leader,write
109416,36521,918,financial_leader,write
109417,36509,918,financial_leader,write
109418,36589,350,contact,write
109419,70328,350,contact,write
109420,36403,350,entity_leader,write
109421,82574,350,entity_leader,write
109422,36421,350,entity_leader,write
109423,58784,350,contact,write
109424,36416,350,entity_leader,write
109425,36552,351,,read
109426,36539,351,contact,write
109427,36458,351,team_leader,write
109428,36459,351,team_leader,write
109429,36462,351,team_leader,write
109430,36555,351,,read
109431,36553,351,,read
109432,36554,351,,read
109433,36562,351,,read
109434,36523,351,,read
109435,36656,351,,read
109436,36536,351,,read
109437,36532,351,,read
109438,36519,351,,read
109439,36531,351,,read
109440,68390,351,,read
109441,36537,351,,read
109442,36378,351,,read
109443,36377,351,,read
109444,36563,351,,read
109445,66218,351,,read
109446,67334,351,,read
109447,36454,351,,read
109448,36385,351,,read
109449,36535,351,,read
109450,67379,351,,read
109451,36534,351,,read
109452,36375,351,,read
109453,36564,351,team_leader,write
109454,36567,351,team_leader,write
109455,36461,351,team_leader,write
109456,36457,351,team_leader,write
109457,80169,351,,read
109458,36566,351,team_leader,write
109459,36568,351,,read
109460,72346,351,,read
109461,36617,352,maker,read
109462,36626,352,maker,read
109463,36658,352,maker,read
109464,36627,352,maker,read
109465,36628,352,maker,read
109466,36630,352,contact,write
109467,36616,352,maker,read
109468,36445,971,financial_leader,write
109469,79451,971,financial_leader,write
109470,36485,971,financial_leader,write
109471,37656,483,team_leader,write
109472,36654,1317,,read
109473,79352,1317,,read
109474,69929,1317,,read
109475,36440,1317,,read
109476,94633,1317,,read
109477,94683,1317,,read
109478,36491,1317,,read
109479,94658,1317,,read
109480,36489,1317,,read
109481,94587,1317,,read
109482,94609,1317,,read
109483,36600,1317,,read
109484,94704,1317,,read
109485,36430,1317,,read
109486,36488,1317,,read
109487,36441,1317,,read
109488,36487,1317,,read
109489,36603,1317,,read
109490,36486,1317,,read
109491,36490,1317,,read
109492,79322,1317,,read
109493,36392,1317,,read
109494,36437,1317,,read
109495,36438,1317,,read
109496,36439,1317,,read
109497,36387,1317,,read
109498,36388,1317,,read
109499,36389,1317,,read
109500,62932,1317,maker,read
109501,67506,1317,maker,read
109502,68325,1317,maker,read
109503,36648,1317,maker,read
109504,62666,1317,contact,write
109505,36615,1317,maker,read
109506,59899,1317,maker,read
109507,36435,1317,,read
109508,36395,1317,,read
109509,36393,1317,,read
109510,67672,1317,,read
109511,59469,1317,,read
109512,36386,1317,,read
109513,36433,1317,,read
109514,36465,1317,,read
109515,36432,1317,,read
109516,36467,1317,,read
109517,36466,1317,,read
109518,36552,1086,,read
109519,36458,1086,,read
109520,36459,1086,,read
109521,36462,1086,,read
109522,36555,1086,,read
109523,36553,1086,,read
109524,36554,1086,,read
109525,36562,1086,,read
109526,36523,1086,,read
109527,36656,1086,,read
109528,36536,1086,,read
109529,36532,1086,,read
109530,36519,1086,,read
109531,36531,1086,,read
109532,68390,1086,,read
109533,36537,1086,,read
109534,36378,1086,,read
109535,36377,1086,,read
109536,36563,1086,,read
109537,66218,1086,,read
109538,67334,1086,maker,read
109539,36454,1086,maker,read
109540,36385,1086,maker,read
109541,36535,1086,maker,read
109542,67379,1086,maker,read
109543,36534,1086,maker,read
109544,36375,1086,maker,read
109545,36564,1086,,read
109546,36567,1086,,read
109547,36461,1086,,read
109548,36457,1086,,read
109549,80169,1086,maker,read
109550,36566,1086,,read
109551,36568,1086,maker,read
109552,72346,1086,maker,read
109553,36636,788,contact,write
109554,36539,788,maker,read
109555,36446,788,maker,read
109556,36513,788,maker,read
109557,36641,788,maker,read
109558,36643,788,maker,read
109559,36621,788,maker,read
109560,36650,788,maker,read
109561,36647,788,maker,read
109562,36623,353,team_leader,write
109563,36584,353,team_leader,write
109564,36541,353,,read
109565,36565,353,,read
109566,93239,1036,entity_leader,write
109567,60290,1036,entity_leader,write
109568,93449,1036,entity_leader,write
109569,36552,354,,read
109570,36458,354,maker,read
109571,36459,354,maker,read
109572,36462,354,maker,read
109573,36555,354,,read
109574,36553,354,,read
109575,36554,354,,read
109576,36562,354,,read
109577,36523,354,,read
109578,36656,354,,read
109579,36536,354,,read
109580,36532,354,,read
109581,36519,354,,read
109582,36531,354,,read
109583,68390,354,,read
109584,36537,354,,read
109585,36378,354,,read
109586,36377,354,,read
109587,36563,354,,read
109588,66218,354,,read
109589,67334,354,,read
109590,36454,354,,read
109591,36385,354,,read
109592,36535,354,,read
109593,67379,354,,read
109594,36534,354,,read
109595,36375,354,,read
109596,36564,354,maker,read
109597,36567,354,maker,read
109598,36461,354,maker,read
109599,36457,354,contact,write
109600,80169,354,,read
109601,36566,354,maker,read
109602,36568,354,,read
109603,72346,354,,read
109604,36502,607,team_leader,write
109605,66322,607,team_leader,write
109606,38405,607,team_leader,write
109607,65149,607,team_leader,write
109608,36476,607,team_leader,write
109609,36472,607,team_leader,write
109610,36469,607,team_leader,write
109611,85957,607,team_leader,write
109612,36501,607,team_leader,write
109613,66569,607,team_leader,write
109614,87630,607,team_leader,write
109615,38352,607,team_leader,write
109616,66575,607,team_leader,write
109617,66555,607,team_leader,write
109618,36598,607,team_leader,write
109619,36475,607,team_leader,write
109620,36473,607,team_leader,write
109621,84496,607,team_leader,write
109622,56414,607,team_leader,write
109623,36599,607,team_leader,write
109624,56392,607,team_leader,write
109625,36638,355,contact,write
109626,36639,355,maker,read
109627,36503,355,contact,write
109628,36515,861,team_leader,write
109629,36516,861,team_leader,write
109630,79330,861,team_leader,write
109631,59493,861,team_leader,write
109632,36574,981,financial_leader,write
109633,36471,981,financial_leader,write
109634,36493,981,financial_leader,write
109635,36572,981,financial_leader,write
109636,36391,981,financial_leader,write
109637,36573,981,financial_leader,write
109638,36492,981,financial_leader,write
109639,36576,981,financial_leader,write
109640,79306,981,financial_leader,write
109641,36578,981,financial_leader,write
109642,94087,981,financial_leader,write
109643,36390,981,financial_leader,write
109644,36575,981,financial_leader,write
109645,36468,981,financial_leader,write
109646,36397,981,financial_leader,write
109647,36394,981,financial_leader,write
109648,36561,981,financial_leader,write
109649,36525,981,financial_leader,write
109650,101156,981,financial_leader,write
109651,36436,981,financial_leader,write
109652,36444,981,financial_leader,write
109653,101276,981,financial_leader,write
109654,36455,981,financial_leader,write
109655,36570,981,financial_leader,write
109656,36443,981,financial_leader,write
109657,36456,981,financial_leader,write
109658,79314,981,financial_leader,write
109659,101486,981,financial_leader,write
109660,36569,981,financial_leader,write
109661,101197,981,financial_leader,write
109662,36571,981,financial_leader,write
109663,36577,981,financial_leader,write
109664,79696,981,financial_leader,write
109665,80061,981,financial_leader,write
109666,36580,981,financial_leader,write
109667,36504,356,maker,read
109668,81330,356,maker,read
109669,36574,755,financial_leader,write
109670,36471,755,financial_leader,write
109671,36493,755,financial_leader,write
109672,36572,755,financial_leader,write
109673,36391,755,financial_leader,write
109674,36573,755,financial_leader,write
109675,36505,755,financial_leader,write
109676,36492,755,financial_leader,write
109677,36576,755,financial_leader,write
109678,79306,755,financial_leader,write
109679,36578,755,financial_leader,write
109680,94087,755,financial_leader,write
109681,36390,755,financial_leader,write
109682,36575,755,financial_leader,write
109683,36468,755,financial_leader,write
109684,36397,755,financial_leader,write
109685,36394,755,financial_leader,write
109686,36561,755,financial_leader,write
109687,36525,755,financial_leader,write
109688,101156,755,financial_leader,write
109689,36436,755,financial_leader,write
109690,36444,755,financial_leader,write
109691,101276,755,financial_leader,write
109692,36455,755,financial_leader,write
109693,36570,755,financial_leader,write
109694,36443,755,financial_leader,write
109695,36456,755,financial_leader,write
109696,79314,755,financial_leader,write
109697,101486,755,financial_leader,write
109698,36569,755,financial_leader,write
109699,101197,755,financial_leader,write
109700,36571,755,financial_leader,write
109701,36577,755,financial_leader,write
109702,79696,755,financial_leader,write
109703,80061,755,financial_leader,write
109704,36580,755,financial_leader,write
109705,36452,789,financial_leader,write
109706,36649,789,financial_leader,write
109707,85343,789,financial_leader,write
109708,36582,789,financial_leader,write
109709,36464,789,financial_leader,write
109710,36463,789,financial_leader,write
109711,85349,789,financial_leader,write
109712,36520,881,contact,write
109713,57827,881,contact,write
109714,36655,881,,read
109715,36622,881,,read
109716,36619,881,,read
109717,84783,881,,read
109718,36606,881,,read
109719,36511,881,,read
109720,36607,881,,read
109721,36618,881,,read
109722,36640,881,,read
109723,36605,881,,read
109724,36620,881,,read
109725,36507,881,,read
109726,36614,881,,read
109727,36396,881,,read
109728,36506,881,,read
109729,58101,881,,read
109730,36474,881,maker,read
109731,36481,881,,read
109732,94787,881,,read
109733,36480,881,,read
109734,36483,881,,read
109735,36608,881,,read
109736,36613,881,,read
109737,36604,881,,read
109738,84890,881,,read
109739,84865,881,,read
109740,36611,881,,read
109741,36610,881,,read
109742,36609,881,,read
109743,100797,881,,read
109744,80974,881,contact,write
109745,36512,881,contact,write
109746,36514,881,contact,write
109747,36601,881,contact,write
109748,36521,881,contact,write
109749,36509,881,,read
109750,36399,358,contact,write
109751,94223,1219,maker,read
109752,36588,360,contact,write
109753,84520,360,team_leader,write
109754,36451,360,contact,write
109755,36450,360,contact,write
109756,75907,360,team_leader,write
109757,36654,443,,read
109758,79352,443,,read
109759,69929,443,,read
109760,36440,443,,read
109761,94633,443,,read
109762,94683,443,,read
109763,36491,443,,read
109764,94658,443,,read
109765,36489,443,,read
109766,94587,443,,read
109767,94609,443,,read
109768,36600,443,,read
109769,94704,443,,read
109770,36430,443,team_leader,write
109771,36488,443,team_leader,write
109772,36441,443,team_leader,write
109773,36487,443,team_leader,write
109774,36603,443,team_leader,write
109775,36486,443,team_leader,write
109776,36490,443,team_leader,write
109777,79322,443,team_leader,write
109778,36392,443,,read
109779,36437,443,,read
109780,36438,443,,read
109781,36439,443,,read
109782,36387,443,,read
109783,36388,443,,read
109784,36389,443,,read
109785,62932,443,,read
109786,67506,443,,read
109787,68325,443,,read
109788,36648,443,,read
109789,62666,443,,read
109790,36615,443,,read
109791,59899,443,,read
109792,36435,443,,read
109793,36395,443,,read
109794,36393,443,,read
109795,67672,443,,read
109796,59469,443,,read
109797,36386,443,,read
109798,36433,443,,read
109799,36465,443,,read
109800,36432,443,,read
109801,36467,443,,read
109802,36466,443,,read
109803,36502,784,team_leader,write
109804,66322,784,team_leader,write
109805,38405,784,team_leader,write
109806,65149,784,team_leader,write
109807,36476,784,team_leader,write
109808,36472,784,team_leader,write
109809,36469,784,team_leader,write
109810,85957,784,team_leader,write
109811,36501,784,team_leader,write
109812,66569,784,team_leader,write
109813,87630,784,team_leader,write
109814,38352,784,team_leader,write
109815,66575,784,team_leader,write
109816,66555,784,team_leader,write
109817,36598,784,team_leader,write
109818,36475,784,team_leader,write
109819,36473,784,team_leader,write
109820,84496,784,team_leader,write
109821,56414,784,team_leader,write
109822,36599,784,team_leader,write
109823,56392,784,team_leader,write
109824,75846,363,maker,read
109825,36524,363,maker,read
109826,65530,774,team_leader,write
109827,36442,774,team_leader,write
109828,36399,774,,read
109829,36660,774,,read
109830,36651,774,,read
109831,36400,774,,read
109832,75968,774,,read
109833,36652,774,,read
109834,36636,782,team_leader,write
109835,36539,782,team_leader,write
109836,36446,782,team_leader,write
109837,36513,782,team_leader,write
109838,36641,782,team_leader,write
109839,36643,782,team_leader,write
109840,36621,782,contact,write
109841,36650,782,contact,write
109842,36647,782,contact,write
109843,36574,366,entity_leader,write
109844,36471,366,entity_leader,write
109845,36493,366,entity_leader,write
109846,36572,366,entity_leader,write
109847,36391,366,entity_leader,write
109848,36573,366,entity_leader,write
109849,36505,366,entity_leader,write
109850,36492,366,entity_leader,write
109851,36576,366,entity_leader,write
109852,79306,366,entity_leader,write
109853,36578,366,entity_leader,write
109854,94087,366,entity_leader,write
109855,36390,366,entity_leader,write
109856,36575,366,entity_leader,write
109857,36468,366,entity_leader,write
109858,36397,366,entity_leader,write
109859,36394,366,entity_leader,write
109860,36561,366,entity_leader,write
109861,36525,366,entity_leader,write
109862,101156,366,entity_leader,write
109863,36436,366,entity_leader,write
109864,36444,366,entity_leader,write
109865,101276,366,entity_leader,write
109866,36455,366,entity_leader,write
109867,36570,366,entity_leader,write
109868,36443,366,entity_leader,write
109869,36456,366,entity_leader,write
109870,79314,366,entity_leader,write
109871,101486,366,entity_leader,write
109872,36569,366,entity_leader,write
